FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
2020-02-15 05:59:19,123.83,61.96,191.62,3.88,6.89,65.62,18.81,58.13,55.19,74.9,75.73,76.44,16.37
2020-02-15 11:59:42,124.9,63.91,191.88,3.97,6.86,65.25,18.81,58.02,54.93,74.93,75.76,76.47,18.18
2020-02-15 17:50:04,124.43,60.46,190.18,4.03,6.82,64.91,18.75,58.36,54.85,71.64,75.76,76.44,20.18
2020-02-15 23:50:28,125.6,63.02,192.46,3.96,6.85,64.69,18.75,58.19,54.81,70.68,75.04,50.15,18.37
2020-02-16 00:00:28,124.08,62.28,191.06,3.96,6.75,64.68,18.75,58.18,54.8,70.66,75.0,49.61,18.37
2020-02-16 05:50:51,125.17,63.99,190.75,3.88,6.82,64.49,18.75,57.9,54.65,70.23,73.08,45.7,17.37
2020-02-16 11:51:15,123.05,62.67,190.8,3.89,6.82,64.32,18.75,57.79,54.48,69.91,72.57,45.29,17.56
2020-02-16 17:51:38,123.21,61.8,191.77,4.03,6.77,64.06,18.75,57.97,54.32,69.51,72.24,45.06,20.31
2020-02-16 23:52:01,122.6,62.72,189.75,3.96,6.82,63.89,18.68,57.82,54.3,69.17,72.01,44.87,18.31
2020-02-17 00:02:02,121.62,61.17,191.46,3.96,6.62,63.89,18.68,57.82,54.3,69.17,72.01,44.86,18.31
2020-02-17 05:52:25,123.47,64.46,188.55,3.89,6.8,63.76,18.68,57.63,54.16,68.91,71.94,44.75,17.81
2020-02-17 11:52:48,121.01,62.25,189.69,3.95,6.76,63.57,18.68,57.55,53.99,68.69,71.85,44.63,19.18
2020-02-17 17:53:12,121.15,63.17,191.13,4.03,6.69,66.18,18.68,57.85,54.0,75.08,75.17,52.76,21.18
2020-02-17 23:53:34,121.47,61.75,188.25,3.96,6.71,65.05,18.68,57.89,54.32,75.08,75.16,59.24,19.0
2020-02-18 00:03:35,119.4,62.85,188.82,3.96,6.62,65.04,18.68,57.89,54.32,75.1,75.15,59.24,18.93
2020-02-18 05:53:57,120.53,62.26,189.26,3.88,6.77,64.66,18.75,57.59,54.23,75.12,75.19,58.67,17.06
2020-02-18 11:54:20,119.62,64.34,187.88,3.94,6.88,64.33,18.75,57.49,54.04,75.16,75.26,58.68,18.68
2020-02-18 17:44:42,119.76,60.75,186.13,4.03,6.69,64.01,18.75,57.86,54.02,72.5,75.33,58.48,20.62
2020-02-18 23:55:06,119.97,61.84,186.31,3.96,6.67,63.83,18.75,57.69,54.03,71.08,75.4,58.49,18.43
2020-02-19 00:05:07,118.8,61.7,187.75,3.96,6.92,63.83,18.75,57.67,54.03,71.04,75.39,58.48,18.37
2020-02-19 05:55:30,119.67,60.9,187.9,3.88,6.63,63.66,18.75,57.33,53.9,70.36,74.16,46.88,16.68
2020-02-19 11:55:53,121.96,62.02,187.53,3.97,6.81,79.99,18.75,57.41,55.03,74.68,75.73,55.91,18.18
2020-02-19 17:56:16,119.96,63.02,187.7,4.03,6.86,66.58,18.68,58.13,55.12,74.57,75.61,54.67,20.25
2020-02-19 23:56:39,121.72,61.32,186.39,3.96,6.8,65.83,18.68,57.98,54.98,74.6,75.65,54.31,18.12
2020-02-20 00:06:40,120.52,62.04,186.32,3.96,6.73,65.81,18.68,57.97,54.97,74.6,75.65,54.34,18.06
2020-02-20 05:57:03,121.16,62.5,184.27,3.88,6.9,65.39,18.68,57.57,54.76,74.6,75.66,54.28,16.81
2020-02-20 11:57:26,118.84,62.57,186.0,3.86,6.57,65.05,18.68,57.42,54.51,72.22,75.73,54.71,17.12
2020-02-20 17:57:49,120.16,61.42,186.1,3.96,6.79,64.71,18.68,57.69,54.35,70.75,74.94,50.27,19.93
2020-02-20 23:58:12,120.2,59.4,184.58,3.9,6.78,64.49,18.62,57.57,54.45,70.11,73.24,45.62,17.87
2020-02-21 00:08:13,119.08,61.44,185.63,3.89,6.8,64.49,18.62,57.56,54.46,70.1,73.21,45.59,17.87
2020-02-21 05:58:36,118.77,64.05,182.81,3.82,6.72,64.3,18.62,57.4,54.31,69.67,72.55,45.18,17.31
2020-02-21 11:59:00,117.76,60.86,185.27,3.8,6.67,78.83,18.62,57.4,55.25,75.01,75.56,78.55,17.68
2020-02-21 17:59:23,122.24,60.71,184.6,4.03,6.65,67.33,18.56,58.03,55.63,74.91,75.47,78.48,19.62
2020-02-21 23:59:46,118.54,62.0,186.33,3.96,6.81,66.32,18.5,57.92,55.44,74.94,75.51,78.5,17.68
2020-02-22 00:09:47,122.02,61.77,185.35,3.96,6.81,66.31,18.5,57.9,55.44,74.94,75.51,78.49,17.62
2020-02-22 06:00:09,119.3,61.0,185.24,3.88,6.74,65.76,18.5,57.66,55.16,74.97,75.57,78.5,17.0
2020-02-22 12:00:33,118.71,61.67,184.38,3.86,6.72,65.37,18.5,57.58,54.94,74.99,75.62,78.51,17.43
2020-02-22 17:50:55,120.93,61.49,183.99,4.02,6.7,65.08,18.5,57.84,54.8,71.14,75.65,78.48,19.93
2020-02-22 23:51:19,119.05,62.02,181.89,3.96,6.79,64.83,18.43,57.7,54.79,70.32,73.96,47.86,17.81
2020-02-23 00:01:19,120.85,62.06,182.52,3.96,6.64,64.83,18.43,57.69,54.78,70.31,74.01,47.83,17.81
2020-02-23 05:51:43,119.5,60.43,184.53,3.88,6.71,64.66,18.43,57.38,54.6,69.83,72.82,45.67,16.5
2020-02-23 11:52:06,120.72,62.27,180.83,3.86,6.71,64.44,18.43,57.27,54.42,69.55,72.44,45.36,17.12
2020-02-23 17:52:28,118.55,61.28,181.69,4.01,6.87,72.26,18.37,58.24,56.06,74.78,75.46,76.94,20.06
2020-02-23 23:52:52,121.25,60.81,180.41,3.95,6.92,66.76,18.37,58.3,55.81,74.76,75.46,76.93,18.12
2020-02-24 00:02:52,120.73,62.55,183.18,3.94,6.98,66.75,18.37,58.28,55.79,74.76,75.46,76.93,18.12
2020-02-24 05:53:15,118.62,61.38,180.85,3.87,6.93,66.1,18.37,58.1,55.51,74.79,75.51,76.9,17.68
2020-02-24 12:03:39,123.96,61.01,182.86,3.84,6.78,65.65,18.37,57.88,55.27,74.81,75.55,76.91,17.68
2020-02-24 17:54:01,120.81,61.07,180.53,3.95,6.79,65.33,18.37,58.1,55.12,71.68,75.56,76.87,19.68
2020-02-24 23:54:25,123.44,61.87,180.23,3.89,6.65,65.08,18.31,57.91,55.04,70.51,74.39,48.89,17.81
2020-02-25 00:04:25,122.4,61.47,181.85,3.88,6.62,65.08,18.31,57.9,55.03,70.5,74.35,48.65,17.75
2020-02-25 05:54:48,119.72,61.95,181.22,3.81,6.84,64.89,18.31,57.59,54.85,70.05,72.98,45.91,16.31
2020-02-25 11:55:11,119.38,59.29,177.06,3.88,6.97,64.69,18.31,57.43,54.62,69.67,72.49,45.5,17.56
2020-02-25 17:55:34,119.39,62.37,180.08,4.03,6.97,77.76,18.31,58.57,56.27,74.83,75.76,76.9,20.25
2020-02-25 23:55:57,117.25,61.06,179.97,3.96,6.67,67.14,18.37,58.47,56.05,74.8,75.72,76.83,18.25
2020-02-26 00:05:58,118.96,61.7,179.4,3.96,6.82,67.11,18.37,58.45,56.04,74.8,75.73,76.83,18.18
2020-02-26 05:56:21,120.37,62.56,178.29,3.88,6.71,66.32,18.31,58.11,55.73,74.81,75.75,76.94,16.56
2020-02-26 11:56:44,122.29,62.51,178.8,3.95,6.81,65.87,18.31,57.9,55.43,74.83,75.8,76.94,17.75
2020-02-26 17:57:07,118.84,59.6,178.05,4.03,6.77,65.56,18.31,58.3,55.3,71.58,75.83,76.91,20.31
2020-02-26 23:57:30,121.32,62.07,178.49,3.96,6.81,65.31,18.25,58.1,55.26,70.53,74.55,48.52,18.18
2020-02-27 00:07:31,135.03,65.02,189.02,3.96,6.74,65.3,18.25,58.05,55.26,70.51,74.5,48.35,18.12
2020-02-27 06:07:55,135.92,65.79,188.36,3.88,6.71,65.11,18.25,57.74,54.99,70.0,73.05,45.96,17.37
2020-02-27 12:18:19,136.08,63.02,189.01,3.85,6.88,76.19,18.25,58.4,56.36,74.71,75.61,76.56,17.62
2020-02-27 18:08:41,137.19,63.61,189.45,4.02,6.74,67.15,18.25,58.59,56.01,74.68,75.57,76.48,19.75
2020-02-27 23:59:04,137.22,64.89,188.68,3.96,6.76,66.44,18.25,58.35,55.78,74.69,75.56,76.47,17.75
2020-02-28 00:09:04,137.9,63.64,187.64,3.95,6.78,66.44,18.25,58.34,55.76,74.69,75.56,76.47,17.68
2020-02-28 06:09:28,137.52,64.14,188.3,3.87,6.67,66.03,18.25,58.03,55.51,74.69,75.6,76.46,16.93
2020-02-28 11:59:51,136.63,66.01,188.95,3.96,6.76,65.71,18.25,57.93,55.29,71.19,75.66,76.46,17.56
2020-02-28 17:50:13,136.76,66.84,189.31,4.02,6.73,65.37,18.25,58.2,55.17,70.35,73.58,47.49,19.93
2020-02-28 23:50:36,138.5,64.27,188.65,3.96,6.74,65.21,18.18,58.03,55.11,69.89,72.64,45.77,17.93
2020-02-29 00:00:37,135.22,65.44,187.78,3.96,6.8,65.19,18.18,58.02,55.11,69.87,72.62,45.76,17.87
2020-02-29 06:11:02,137.06,64.58,185.93,3.88,6.61,65.01,18.18,57.77,54.91,69.51,72.35,45.52,17.12
2020-02-29 11:51:24,133.07,65.36,185.39,3.85,6.85,78.65,18.25,57.99,55.84,74.94,75.73,76.69,17.37
2020-02-29 17:41:45,136.32,64.91,186.4,3.96,6.75,67.6,18.18,58.64,56.01,74.86,75.61,76.57,19.25
2020-02-29 23:52:09,134.86,63.03,185.02,3.89,6.85,66.67,18.12,58.52,56.02,74.87,75.62,76.57,18.25
2020-03-01 00:02:10,135.49,65.66,185.5,3.89,6.83,66.66,18.18,58.5,55.93,74.87,75.62,76.57,18.25
2020-03-01 05:32:31,136.94,63.36,186.0,3.83,6.91,66.23,18.18,58.33,55.99,74.89,75.66,76.57,17.75
2020-03-01 11:42:55,135.55,62.88,185.47,3.79,6.78,65.91,18.18,58.2,55.65,72.53,75.71,76.58,17.68
2020-03-01 17:53:19,136.52,65.48,185.44,4.03,6.69,65.6,18.18,58.59,55.46,70.89,75.07,67.58,19.75
2020-03-01 23:53:42,137.29,63.83,184.2,3.96,6.89,65.37,18.18,58.59,55.46,70.23,73.3,46.93,18.43
2020-03-02 00:03:43,135.55,65.04,185.59,3.96,6.91,65.37,18.12,58.6,55.46,70.22,73.28,46.84,18.37
2020-03-02 05:54:05,136.64,64.7,186.21,3.88,6.76,65.23,18.18,58.39,55.26,69.8,72.53,45.76,17.93
2020-03-02 11:44:28,134.31,63.1,184.35,3.85,6.74,65.06,18.18,58.28,55.11,69.53,72.32,45.55,17.87
2020-03-02 17:44:51,134.65,62.4,185.4,4.03,6.87,64.83,18.18,58.31,55.0,69.26,72.18,45.4,19.12
2020-03-02 23:55:15,133.81,65.89,187.22,3.96,6.77,64.68,18.18,58.19,54.87,69.03,72.07,45.26,17.93
2020-03-03 00:05:15,136.06,64.75,184.15,3.95,6.89,64.67,18.18,58.18,54.86,69.03,72.06,45.26,17.93
2020-03-03 05:55:38,135.01,65.54,184.77,3.88,6.92,64.55,18.18,58.02,54.75,68.83,72.01,45.16,17.43
2020-03-03 11:56:03,133.53,63.79,184.1,3.85,6.81,64.39,18.18,57.89,54.6,68.67,71.98,45.09,17.43
2020-03-03 17:46:23,134.42,65.26,184.67,3.99,6.9,64.16,18.18,57.99,54.45,68.51,71.89,45.0,19.37
2020-03-03 23:56:47,135.66,65.71,181.63,3.91,6.9,64.01,18.12,57.91,54.4,68.33,71.83,44.9,18.37
2020-03-04 00:16:48,133.94,63.62,182.07,3.91,6.87,64.01,18.12,57.91,54.4,68.33,71.83,44.9,18.31
2020-03-04 06:17:11,132.51,63.56,183.08,3.83,6.64,63.88,18.18,57.8,54.31,68.19,71.8,44.84,17.87
2020-03-04 12:17:35,134.0,63.91,183.64,3.94,6.78,63.72,18.12,57.71,54.16,68.07,71.76,44.76,18.37
2020-03-04 18:07:57,130.75,63.74,182.61,4.03,6.77,63.47,18.12,57.86,54.04,67.92,71.69,44.68,19.87
2020-03-04 23:58:20,134.79,60.96,180.43,3.96,6.75,63.33,18.12,57.7,54.0,67.78,71.65,44.6,18.25
2020-03-05 00:08:20,132.9,62.73,181.04,3.95,6.67,63.33,18.12,57.7,53.99,67.78,71.65,44.6,18.25
2020-03-05 05:58:43,132.74,64.0,180.87,3.88,6.71,63.21,18.18,57.5,53.87,67.68,71.62,44.53,17.62
2020-03-05 12:09:07,134.69,63.99,181.85,3.96,6.88,75.54,18.18,57.68,54.77,75.44,75.53,77.78,18.56
2020-03-05 17:59:29,131.26,63.92,180.4,4.03,6.83,66.71,18.18,58.32,55.04,75.43,75.42,77.75,20.25
2020-03-05 23:59:53,136.12,63.31,180.22,3.95,6.76,66.16,18.18,58.2,55.03,75.47,75.47,77.75,18.37
2020-03-06 00:09:54,132.39,61.46,181.83,3.95,6.78,66.15,18.18,58.18,55.03,75.47,75.48,77.76,18.31
2020-03-06 06:10:17,132.24,63.7,181.92,3.87,6.88,65.83,18.18,58.08,55.05,75.49,75.5,77.75,18.0
2020-03-06 11:50:39,134.44,63.77,179.94,3.84,6.71,65.57,18.25,57.99,54.94,75.54,75.55,77.76,18.06
2020-03-06 17:51:02,133.9,62.56,180.58,3.95,6.71,65.25,18.25,58.21,54.81,72.26,75.6,77.76,20.12
2020-03-06 23:51:25,136.43,63.86,177.87,3.88,6.92,65.05,18.25,58.04,54.79,70.98,75.62,77.76,18.31
2020-03-07 00:01:26,132.35,63.73,179.87,3.88,6.76,65.05,18.25,58.03,54.79,70.96,75.62,77.75,18.25
2020-03-07 05:41:48,132.4,62.87,180.7,3.81,6.99,64.86,18.25,57.73,54.64,70.46,75.16,55.52,17.31
2020-03-07 11:32:11,130.27,63.28,179.84,3.87,6.95,64.66,18.25,57.65,54.47,70.18,73.78,46.35,18.12
2020-03-07 18:02:36,131.9,64.25,179.12,4.03,6.58,69.58,18.25,58.71,55.92,74.56,75.57,76.43,20.18
2020-03-07 23:52:59,131.22,63.64,178.49,3.96,6.53,66.99,18.31,58.54,55.8,74.57,75.48,76.41,18.37
2020-03-08 00:02:59,131.54,62.32,178.11,3.95,6.67,66.97,18.31,58.54,55.79,74.57,75.48,76.41,18.31
2020-03-08 05:43:22,129.52,64.91,178.37,3.88,6.81,66.47,18.31,58.3,55.58,74.6,75.61,76.42,17.75
2020-03-08 11:53:45,134.55,64.45,176.71,3.9,6.76,66.1,18.31,58.23,55.33,74.62,75.62,76.41,18.62
2020-03-08 17:44:08,129.83,62.36,179.84,4.03,6.67,65.76,18.31,58.45,55.19,74.65,75.61,76.4,20.25
2020-03-08 23:54:32,127.68,62.43,178.54,3.96,6.63,65.51,18.31,58.28,55.14,71.01,75.62,76.4,18.43
2020-03-09 00:04:32,130.03,62.5,177.6,3.95,6.87,65.5,18.31,58.28,55.13,70.98,75.62,76.4,18.37
2020-03-09 05:54:55,130.82,63.75,176.86,3.88,6.82,65.31,18.31,57.99,54.94,70.5,74.57,47.73,17.43
2020-03-09 11:55:19,129.91,63.81,177.27,3.9,6.79,65.08,18.31,57.88,54.73,70.15,73.08,45.54,18.43
2020-03-09 17:45:42,133.14,63.68,178.01,4.03,6.78,64.82,18.31,58.09,54.62,69.76,72.28,45.15,20.06
2020-03-09 23:56:05,131.21,63.79,177.98,3.95,6.74,64.65,18.31,57.9,54.57,69.49,72.0,44.94,18.37
2020-03-10 00:06:06,131.34,61.66,175.77,3.95,6.98,64.65,18.31,57.9,54.57,69.48,71.99,44.94,18.31
2020-03-10 06:16:30,132.11,62.39,175.55,3.87,6.76,64.48,18.31,57.7,54.4,69.19,71.87,44.81,17.87
2020-03-10 12:16:53,131.56,60.95,178.53,3.88,6.87,64.29,18.31,57.56,54.2,68.97,71.8,44.71,18.0
2020-03-10 18:07:15,132.49,63.82,177.31,4.03,6.72,64.01,18.31,57.69,54.05,68.74,71.69,44.61,20.06
2020-03-10 23:57:38,129.28,63.98,176.58,3.95,6.7,63.83,18.31,57.52,54.01,68.53,71.62,44.5,18.5
2020-03-11 00:07:39,130.08,64.04,175.47,3.95,6.76,63.82,18.31,57.52,54.01,68.51,71.62,44.5,18.43
2020-03-11 06:08:03,131.8,62.45,176.4,3.87,6.76,63.67,18.31,57.26,53.87,68.32,71.58,44.41,17.56
2020-03-11 12:08:26,126.94,63.19,173.86,3.89,6.79,63.46,18.37,57.13,53.72,68.12,71.55,44.34,18.0
2020-03-11 18:08:49,128.58,63.2,176.56,3.99,6.88,74.31,18.37,57.68,54.47,75.36,75.25,77.99,20.18
2020-03-11 23:59:12,131.31,64.36,174.7,3.92,6.81,66.75,18.43,57.72,54.78,75.35,75.22,77.97,18.43
2020-03-12 00:09:12,129.71,60.73,175.35,3.92,6.87,66.73,18.43,57.72,54.78,75.35,75.22,77.98,18.43
2020-03-12 05:09:32,131.73,63.48,174.98,3.86,6.93,66.26,18.37,57.61,54.66,75.39,75.25,77.99,18.06
2020-03-12 11:39:58,131.45,62.32,173.95,3.81,6.59,65.8,18.37,57.54,54.52,75.46,75.32,78.0,18.0
2020-03-12 18:00:21,128.36,62.28,173.68,3.97,6.7,65.41,18.37,57.72,54.39,75.49,75.39,78.0,20.0
2020-03-12 23:50:44,130.7,63.28,174.97,3.9,6.64,65.17,18.37,57.6,54.36,72.75,75.4,78.0,18.43
2020-03-13 00:00:45,131.8,63.05,174.6,3.9,6.63,65.17,18.37,57.6,54.36,72.73,75.4,78.01,18.43
2020-03-13 05:41:07,130.13,61.66,171.48,3.83,6.66,64.96,18.37,57.46,54.23,71.26,75.37,78.01,18.0
2020-03-13 12:01:32,128.36,63.07,171.32,3.88,6.78,69.17,18.37,57.45,54.53,74.29,75.8,78.16,18.18
2020-03-13 18:01:55,131.05,62.9,171.88,4.03,6.8,66.56,18.37,57.8,54.6,74.26,75.73,78.14,20.25
2020-03-13 23:52:19,130.58,64.19,171.68,3.95,6.86,66.05,18.37,57.69,54.54,74.26,75.76,78.15,18.68
2020-03-14 00:02:19,130.34,62.7,171.24,3.95,6.78,66.04,18.37,57.68,54.55,74.26,75.76,78.15,18.62
2020-03-14 06:02:42,130.52,63.22,172.53,3.87,6.77,65.69,18.37,57.46,54.41,74.22,75.76,78.15,17.56
2020-03-14 11:53:04,124.89,60.81,171.49,3.89,6.8,65.39,18.37,57.39,54.27,71.08,75.78,78.15,18.31
2020-03-14 17:53:28,130.58,61.86,173.03,4.03,6.87,65.05,18.37,57.63,54.2,70.5,74.46,48.62,20.37
2020-03-14 23:53:51,131.89,61.27,173.02,3.96,6.63,64.83,18.37,57.43,54.17,70.06,72.75,45.69,18.18
2020-03-15 00:03:51,129.76,62.22,171.23,3.95,6.63,64.83,18.37,57.42,54.17,70.03,72.71,45.65,18.12
2020-03-15 05:54:14,129.31,64.04,172.71,3.88,6.75,64.64,18.37,57.1,54.02,69.75,72.22,45.07,16.5
2020-03-15 11:54:37,130.0,60.42,170.77,3.9,6.71,64.41,18.37,56.95,53.82,69.49,72.01,44.87,17.75
2020-03-15 17:44:59,129.38,61.88,170.03,4.03,6.83,70.19,18.37,57.9,55.03,75.05,75.5,76.66,19.75
2020-03-15 23:55:23,129.77,62.13,170.3,3.96,6.62,66.78,18.37,57.84,55.06,75.04,75.44,76.62,18.06
2020-03-16 00:05:24,128.74,61.64,182.32,3.95,6.67,66.75,18.37,57.84,55.05,75.04,75.44,76.61,18.0
2020-03-16 06:05:48,127.54,63.61,179.51,3.87,6.87,66.26,18.37,57.61,54.87,75.06,75.46,76.6,17.5
2020-03-16 12:06:12,127.13,63.31,180.9,3.84,6.91,65.87,18.37,57.47,54.69,75.08,75.51,76.61,17.37
2020-03-16 17:56:33,127.09,63.18,181.35,4.03,6.78,65.53,18.31,57.56,54.56,72.67,75.57,76.6,18.87
2020-03-16 23:56:57,126.47,61.78,181.29,3.96,6.89,65.26,18.31,57.41,54.48,71.06,75.67,76.58,17.43
2020-03-17 00:06:58,126.89,61.97,180.38,3.95,6.84,65.26,18.31,57.4,54.48,71.04,75.43,76.6,17.43
2020-03-17 06:07:21,131.08,62.61,181.14,3.87,6.82,65.04,18.25,57.29,54.34,70.5,74.53,47.62,17.06
2020-03-17 12:17:45,129.53,62.2,180.8,3.96,6.63,64.81,18.25,57.2,54.16,70.08,72.73,45.39,18.0
2020-03-17 17:58:07,127.41,61.17,179.73,4.03,6.67,64.53,18.25,57.4,54.04,69.76,72.15,45.02,19.37
2020-03-17 23:58:30,127.72,62.79,182.54,3.95,6.68,64.33,18.18,57.19,54.0,69.37,71.94,44.82,17.37
2020-03-18 00:08:31,128.44,59.78,180.59,3.95,6.67,64.33,18.18,57.18,54.0,69.36,71.94,44.82,17.37
2020-03-18 06:08:54,127.24,63.1,179.64,3.87,6.62,64.16,18.18,56.88,53.85,69.08,71.83,44.69,16.06
2020-03-18 11:59:17,128.29,63.78,179.26,3.85,6.6,79.01,18.18,56.85,54.12,75.08,75.51,76.94,16.62
2020-03-18 17:49:39,129.3,62.33,180.82,4.03,6.74,67.31,18.06,57.75,54.94,75.01,75.39,76.83,18.75
2020-03-18 23:50:03,128.03,62.85,179.69,3.96,6.83,66.62,18.06,57.63,54.85,75.05,75.37,76.83,17.5
2020-03-19 00:00:03,128.54,61.88,182.17,3.95,6.72,66.61,18.06,57.63,54.85,75.05,75.37,76.83,17.5
2020-03-19 05:50:26,129.32,60.8,178.92,3.87,6.72,66.19,18.06,57.5,54.69,75.06,75.4,76.83,17.12
2020-03-19 12:00:49,127.53,63.28,177.96,3.84,6.7,65.87,18.06,57.38,54.57,74.87,75.44,76.83,17.12
2020-03-19 17:51:11,128.33,60.92,179.09,4.03,6.76,65.5,18.06,57.53,54.23,71.64,75.51,76.81,18.87
2020-03-19 23:51:34,127.39,64.16,179.18,3.95,6.72,65.26,18.0,57.38,54.17,70.74,74.94,52.47,17.25
2020-03-20 00:01:35,127.76,61.44,176.68,3.95,6.54,65.24,18.0,57.37,54.17,70.72,74.93,51.27,17.25
2020-03-20 06:11:59,127.29,61.86,178.45,3.87,6.99,65.03,18.0,57.21,54.14,70.24,73.46,46.06,16.87
2020-03-20 12:02:23,126.93,61.79,178.24,3.84,6.78,64.82,18.0,57.1,54.0,69.89,72.58,45.14,16.75
2020-03-20 18:12:46,127.96,62.2,178.1,4.03,6.78,64.53,18.0,57.24,53.77,69.58,72.08,44.88,18.37
2020-03-20 23:53:09,128.51,61.15,177.68,3.96,6.77,64.33,17.93,57.08,53.7,69.29,71.9,44.71,16.93
2020-03-21 00:03:09,127.83,61.39,176.86,3.95,6.78,64.33,17.93,57.07,53.7,69.26,71.91,44.71,16.93
2020-03-21 05:53:32,128.33,63.0,178.96,3.88,6.76,64.15,17.93,56.9,53.56,69.01,71.81,44.59,16.62
2020-03-21 11:53:56,126.44,60.21,177.42,3.84,6.78,63.93,17.93,57.18,53.42,68.76,71.73,44.47,16.81
2020-03-21 17:54:18,125.71,60.98,176.84,3.95,6.99,63.59,17.87,57.07,53.27,68.47,71.64,44.36,18.37
2020-03-21 23:54:41,128.08,60.74,176.98,3.88,6.7,63.37,17.87,56.96,53.21,68.19,71.55,44.24,16.75
2020-03-22 00:04:42,128.43,61.54,177.19,3.88,6.72,63.36,17.87,56.95,53.21,68.19,71.55,44.24,16.68
2020-03-22 05:55:05,127.43,61.71,177.68,3.81,6.65,63.18,17.81,56.74,53.08,67.98,71.5,44.14,15.75
2020-03-22 11:55:28,129.33,61.41,178.18,3.89,6.66,62.89,17.81,56.71,52.91,67.74,71.44,44.04,17.62
2020-03-22 17:55:51,128.62,61.92,176.4,4.03,6.85,68.48,17.81,58.35,54.72,74.96,75.26,77.75,19.93
2020-03-22 23:56:15,131.25,62.6,176.77,3.95,6.81,66.44,17.81,58.08,54.68,74.98,75.22,77.72,17.56
2020-03-23 00:06:15,126.89,62.42,175.71,3.95,6.76,66.46,17.81,58.05,54.67,74.98,75.23,77.72,17.5
2020-03-23 05:56:38,125.65,61.39,173.44,3.87,6.71,66.07,17.81,57.66,54.43,75.01,75.23,77.76,15.62
2020-03-23 11:57:01,125.98,61.8,177.04,3.9,6.74,65.73,17.87,57.44,54.16,75.03,75.24,77.74,17.25
2020-03-23 17:57:23,126.19,60.62,178.39,4.03,6.67,65.37,17.81,58.07,54.08,72.31,75.31,77.72,19.62
2020-03-23 23:57:47,127.69,62.91,177.19,3.95,6.72,65.15,17.75,57.68,54.08,71.1,75.36,77.72,17.43
2020-03-24 00:07:48,123.68,61.69,175.99,3.95,6.77,65.14,17.75,57.67,54.09,71.08,75.36,77.72,17.37
2020-03-24 05:58:10,128.86,58.92,176.45,3.87,6.66,64.94,17.75,57.33,53.91,70.48,74.93,75.26,15.68
2020-03-24 11:58:34,126.49,61.1,174.97,3.9,6.74,78.69,17.75,57.98,55.16,74.37,75.69,76.11,17.12
2020-03-24 17:58:58,126.42,60.49,176.0,4.03,6.59,69.69,17.75,59.36,56.05,74.33,75.61,76.07,19.5
2020-03-24 23:59:20,125.12,62.46,175.54,3.95,6.61,67.28,17.75,58.87,55.73,74.32,75.58,76.04,17.5
2020-03-25 00:09:20,126.54,60.78,175.01,3.94,6.75,67.3,17.75,58.85,55.72,74.32,75.58,76.03,17.5
2020-03-25 05:59:43,126.68,60.68,176.22,3.87,6.69,66.8,17.75,58.45,55.39,74.33,75.6,76.01,16.75
2020-03-25 12:00:07,126.42,60.85,178.41,3.9,6.79,66.44,17.81,58.26,55.13,74.35,75.61,75.98,17.75
2020-03-25 17:50:28,127.07,59.51,177.31,4.03,6.67,66.14,17.75,58.48,54.96,72.22,75.6,75.94,19.31
2020-03-25 23:50:52,125.63,59.81,175.35,3.95,6.84,65.91,17.75,58.54,54.93,71.08,75.6,76.03,18.18
2020-03-26 00:00:53,125.13,61.88,176.26,3.95,6.78,65.91,17.75,58.38,54.89,71.08,75.58,76.03,18.18
2020-03-26 04:41:11,127.26,60.46,176.14,3.89,6.76,65.75,17.75,58.24,54.75,70.64,75.1,48.95,17.75
2020-03-26 12:01:40,126.54,62.51,174.42,3.84,6.47,65.5,17.81,58.03,54.62,70.21,73.15,45.63,17.62
2020-03-26 16:41:59,126.64,60.17,175.65,3.84,6.77,65.33,17.81,58.0,54.59,70.0,72.47,45.14,18.25
2020-03-26 23:33:01,127.89,61.32,173.34,3.77,6.65,69.41,17.81,58.87,55.89,74.76,75.44,77.26,17.81
2020-03-27 00:03:01,124.7,60.89,173.94,3.76,6.69,68.78,17.81,58.87,55.87,74.75,75.42,77.26,17.75
2020-03-27 10:13:07,124.9,60.03,174.91,3.69,6.59,66.8,17.81,58.61,55.53,74.8,75.39,77.22,17.31
2020-03-27 14:43:24,128.02,61.37,174.13,3.69,6.68,66.53,17.81,58.55,55.35,74.81,75.49,77.19,18.0
2020-03-27 19:13:41,123.86,60.52,176.31,3.69,6.74,66.3,17.81,58.62,55.23,74.82,75.51,77.22,18.5
2020-03-27 23:53:59,124.06,61.19,175.0,3.63,6.79,66.08,17.81,58.52,55.13,71.76,75.56,77.26,17.87
2020-03-28 00:04:00,127.19,61.62,173.82,3.63,6.48,66.08,17.81,58.51,55.13,71.71,75.56,77.26,17.87
2020-03-28 05:54:22,126.27,60.22,173.63,3.58,6.66,65.87,17.81,58.33,54.96,70.85,75.12,76.67,17.5
2020-03-28 11:54:45,126.01,63.73,174.21,3.56,6.58,65.65,17.81,58.2,54.99,70.46,74.51,47.44,17.56
2020-03-28 17:55:08,125.69,60.5,172.77,3.71,6.55,65.41,17.81,58.2,54.96,70.12,72.69,45.45,18.37
