FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura,m8 (10 cm) [mm],m8 (20 cm) [mm],m8 (60 cm) [mm],m8 (80 cm) [mm],m8 (100 cm) [mm],tz (T Amb superficie) [C]
10-04-2020 10:18:20,123.9,61.52,178.31,3.49,6.53,65.04,16.62,57.51,55.25,70.12,73.17,47.2,16.0
10-04-2020 14:48:37,124.24,63.01,176.83,3.63,6.63,64.82,16.62,57.66,55.09,69.94,72.36,45.39,17.18
10-04-2020 19:28:55,123.62,61.11,176.43,3.64,6.39,64.62,16.68,57.56,55.15,69.73,71.86,44.82,16.87
10-04-2020 23:59:12,118.99,59.16,177.58,3.61,6.77,64.5,16.62,57.39,55.04,69.54,71.67,44.61,15.62
11-04-2020 00:09:13,121.3,58.85,176.03,3.61,6.52,64.5,16.62,57.38,55.05,69.53,71.67,44.61,15.62
11-04-2020 05:59:35,123.43,59.65,177.51,3.54,6.54,64.32,16.68,57.25,54.9,69.26,71.58,44.47,15.43
11-04-2020 11:59:56,122.14,59.79,176.85,3.6,6.63,64.08,16.68,57.21,54.74,69.03,71.49,44.36,16.18
11-04-2020 17:50:18,126.43,59.46,177.55,3.67,6.57,63.79,16.68,57.29,54.57,68.74,71.37,44.25,16.81
11-04-2020 23:50:42,123.95,58.53,176.96,3.61,6.79,63.61,16.68,57.17,54.5,68.48,71.32,44.15,15.87
12-04-2020 00:00:43,123.32,60.46,175.03,3.61,6.61,63.6,16.68,57.16,54.5,68.47,71.33,44.15,15.81
12-04-2020 05:11:02,120.77,59.39,175.12,3.55,6.44,63.45,16.68,57.07,54.43,68.26,71.29,44.07,15.62
12-04-2020 11:41:20,122.35,60.21,176.66,3.54,6.53,70.14,16.68,57.03,54.53,74.76,75.16,76.1,15.81
12-04-2020 16:41:39,122.72,62.45,177.78,3.53,6.67,66.75,16.68,57.2,54.72,74.74,75.06,76.03,16.18
12-04-2020 23:52:10,124.01,57.88,174.26,3.49,6.45,66.17,16.68,57.25,54.76,74.71,75.04,75.97,15.62
01-05-2020 00:05:03,120.32,58.84,182.35,3.88,6.49,64.58,16.06,56.77,53.78,69.19,71.3,44.16,13.93
01-05-2020 05:55:26,120.85,57.93,185.11,3.81,6.41,64.4,16.0,56.48,53.68,68.97,71.26,44.07,12.43
01-05-2020 11:55:49,120.12,60.34,184.08,3.86,6.36,64.16,16.0,56.36,53.51,68.71,71.22,44.0,13.5
01-05-2020 17:56:12,118.77,58.28,184.94,3.99,6.41,63.85,15.93,56.61,53.35,68.47,71.14,43.92,15.06
01-05-2020 23:56:35,120.03,58.42,184.85,3.9,6.49,63.66,15.87,56.52,53.34,68.19,71.08,43.83,14.43
02-05-2020 00:06:36,119.88,58.39,183.35,3.9,6.38,63.65,15.87,56.53,53.35,68.18,71.1,43.83,14.43
02-05-2020 05:46:58,118.56,59.71,186.16,3.83,6.52,63.48,15.81,56.48,53.31,67.97,71.05,43.77,14.31
02-05-2020 11:37:21,121.52,59.9,184.38,3.87,6.57,69.94,15.75,56.42,53.18,75.16,74.97,76.46,14.87
02-05-2020 18:07:46,117.4,58.47,185.08,3.99,6.39,67.01,15.81,57.12,53.95,74.99,74.72,76.31,15.93
02-05-2020 23:58:09,120.88,58.66,185.45,3.9,6.43,66.44,15.81,57.24,53.95,71.28,74.72,76.29,14.18
03-05-2020 00:08:09,120.58,59.18,183.18,3.9,6.4,66.44,15.81,57.2,53.96,71.26,74.71,76.29,14.12
03-05-2020 05:58:32,121.51,58.83,182.89,3.83,6.43,66.06,15.81,57.19,53.88,70.55,74.48,76.24,13.37
03-05-2020 11:58:55,118.49,59.44,184.91,3.87,6.43,65.75,15.81,57.33,53.76,70.33,73.4,47.59,14.37
03-05-2020 17:59:19,120.15,59.75,185.12,3.97,6.49,65.44,15.75,57.7,53.65,70.08,71.98,45.2,15.81
03-05-2020 23:59:42,123.26,57.92,182.11,3.88,6.5,65.21,15.68,57.32,53.69,69.85,71.57,44.52,14.5
04-05-2020 00:09:43,120.99,58.34,185.57,3.88,6.45,65.19,15.68,57.31,53.7,69.85,71.57,44.51,14.5
04-05-2020 06:00:06,120.15,58.51,183.11,3.81,6.31,65.0,15.68,57.17,53.65,69.62,71.43,44.34,13.93
04-05-2020 12:10:29,120.81,58.04,184.01,3.86,6.46,70.03,15.68,57.15,53.5,74.69,74.94,75.65,14.93
04-05-2020 18:00:52,120.13,56.18,183.81,3.95,6.4,67.43,15.68,57.93,54.16,74.55,74.68,75.6,16.31
04-05-2020 23:51:15,123.29,57.69,182.09,3.87,6.34,66.67,15.75,57.91,54.18,71.6,74.68,75.57,14.81
05-05-2020 00:01:15,121.48,57.66,182.1,3.87,6.46,66.65,15.68,57.89,54.18,71.48,74.67,75.57,14.75
05-05-2020 06:01:39,119.87,58.75,180.72,3.8,6.42,66.3,15.68,57.53,54.1,70.67,74.67,75.51,13.31
05-05-2020 12:02:02,120.38,58.95,181.63,3.87,6.56,65.96,15.68,57.38,53.9,70.37,73.65,48.24,14.25
05-05-2020 17:52:25,119.41,58.79,181.18,3.95,6.45,65.69,15.68,57.67,53.81,70.12,72.08,45.27,15.75
05-05-2020 23:52:48,121.81,58.75,182.68,3.87,6.37,65.44,15.62,57.51,53.83,69.87,71.62,44.56,14.18
06-05-2020 00:02:49,117.89,57.49,183.97,3.87,6.56,65.43,15.62,57.51,53.83,69.87,71.62,44.55,14.12
06-05-2020 05:53:12,117.59,56.9,182.43,3.8,6.52,65.24,15.68,57.25,53.75,69.67,71.48,44.37,12.81
06-05-2020 12:03:35,122.19,59.26,182.7,3.86,6.37,69.3,15.62,57.11,53.59,74.9,74.89,76.08,13.87
06-05-2020 17:53:58,123.23,56.85,183.1,3.96,6.39,67.11,15.56,57.59,53.95,74.76,74.65,75.93,15.75
06-05-2020 23:54:21,120.7,60.45,182.89,3.88,6.43,66.44,15.56,57.42,54.11,71.44,74.68,75.92,13.75
07-05-2020 00:04:21,120.17,58.69,181.66,3.88,6.44,66.44,15.56,57.41,54.12,71.42,74.69,75.93,13.62
07-05-2020 05:54:44,120.99,58.49,180.4,3.81,6.54,66.08,15.56,57.13,54.0,70.69,74.5,75.96,12.25
07-05-2020 12:05:08,119.03,58.77,181.4,3.86,6.44,65.76,15.5,57.02,53.84,70.37,73.24,47.62,13.37
07-05-2020 17:55:31,120.26,57.87,181.85,3.98,6.57,65.5,15.5,57.45,53.76,70.11,72.04,45.25,15.0
07-05-2020 23:55:54,120.06,59.1,180.76,3.89,6.36,65.33,15.43,57.33,53.78,69.83,71.64,44.63,13.93
08-05-2020 00:05:55,120.94,58.19,181.98,3.89,6.41,65.36,15.43,57.32,53.78,69.83,71.62,44.62,13.93
08-05-2020 05:56:18,117.66,57.44,181.2,3.82,6.49,65.08,15.37,57.25,53.75,69.64,71.5,44.46,13.93
08-05-2020 11:56:42,119.24,58.77,182.07,3.81,6.34,76.62,15.37,57.24,53.81,74.81,74.97,76.07,14.18
08-05-2020 17:57:07,121.27,61.15,180.5,3.96,6.45,67.11,15.37,57.58,54.17,74.43,74.72,75.9,15.18
08-05-2020 23:57:28,118.99,57.1,180.28,3.88,6.57,66.58,15.37,57.54,54.18,71.35,74.74,75.87,14.43
09-05-2020 00:07:29,118.51,58.02,183.04,3.87,6.46,66.58,15.31,57.53,54.18,71.35,74.74,75.87,14.43
09-05-2020 05:57:52,123.06,59.65,181.1,3.81,6.37,66.26,15.37,57.41,54.13,70.69,74.44,75.26,13.68
09-05-2020 11:58:15,120.06,57.71,181.58,3.86,6.35,65.98,15.37,57.29,54.0,70.33,73.66,47.36,14.06
09-05-2020 17:58:38,119.13,59.65,179.79,3.96,6.24,65.69,15.37,57.48,53.92,70.05,72.12,45.2,14.87
09-05-2020 23:59:01,117.46,59.35,180.45,3.88,6.38,65.49,15.31,57.39,53.91,69.83,71.67,44.7,14.12
10-05-2020 00:09:02,121.09,58.21,181.46,3.88,6.61,65.49,15.31,57.4,53.91,69.82,71.67,44.69,14.06
10-05-2020 05:59:25,121.05,58.0,182.29,3.81,6.4,65.28,15.31,57.28,53.87,69.65,71.55,44.54,13.68
10-05-2020 11:59:48,119.55,59.16,179.78,3.92,6.46,65.1,15.31,57.24,53.76,69.51,71.46,44.45,14.25
10-05-2020 17:50:09,118.35,57.35,179.65,3.91,6.5,64.9,15.31,57.56,53.65,69.35,71.33,44.34,15.81
10-05-2020 23:50:33,119.96,58.95,180.39,3.83,6.41,64.74,15.31,57.34,53.66,69.15,71.28,44.23,14.06
11-05-2020 00:00:33,118.75,59.61,178.72,3.83,6.34,64.74,15.25,57.34,53.65,69.15,71.26,44.23,14.0
11-05-2020 05:40:55,118.59,59.42,180.17,3.76,6.42,64.6,15.31,57.09,53.58,68.92,71.24,44.17,12.56
11-05-2020 11:51:19,119.85,59.16,180.03,3.87,6.5,64.42,15.31,56.91,53.42,68.75,71.22,44.11,13.12
11-05-2020 17:51:42,118.42,57.07,180.73,3.92,6.34,64.21,15.25,57.07,53.27,68.58,71.15,44.04,14.56
11-05-2020 23:52:05,120.37,58.8,181.37,3.84,6.44,64.06,15.25,56.88,53.26,68.41,71.11,43.96,12.93
12-05-2020 00:02:06,120.91,58.0,180.39,3.84,6.42,64.06,15.25,56.87,53.26,68.37,71.1,43.96,12.87
12-05-2020 05:52:29,118.74,56.96,180.5,3.78,6.35,63.94,15.18,56.66,53.18,68.19,71.08,43.91,11.5
12-05-2020 11:52:52,117.95,57.91,179.69,3.81,6.26,63.78,15.18,56.56,53.05,68.07,71.07,43.87,12.43
12-05-2020 17:53:15,122.34,56.54,179.18,3.84,6.47,63.56,15.12,56.68,52.91,67.92,71.01,43.81,13.81
12-05-2020 23:53:39,118.59,57.84,177.38,3.77,6.46,63.41,15.06,56.52,52.91,67.78,70.98,43.74,12.25
01-06-2020 00:00:28,119.03,54.66,171.6,3.5,6.38,62.72,14.12,55.83,52.11,68.67,71.19,43.94,12.31
01-06-2020 05:50:45,119.0,54.34,168.22,3.48,6.03,62.65,14.12,55.65,52.07,68.48,71.16,43.9,11.25
01-06-2020 11:41:03,119.68,55.19,170.05,3.54,6.35,62.65,14.12,55.58,51.96,74.37,74.54,76.48,11.93
01-06-2020 17:41:26,121.24,55.0,169.73,3.66,6.18,64.03,14.0,55.87,52.01,74.26,74.36,76.41,13.68
01-06-2020 23:51:50,136.12,54.19,170.52,3.6,6.31,63.75,14.0,55.78,52.11,70.79,74.36,76.37,12.12
02-06-2020 00:01:51,134.77,56.45,168.21,3.6,6.09,63.75,14.0,55.77,52.1,70.76,74.37,76.37,12.12
02-06-2020 05:32:11,133.64,54.16,168.99,3.54,6.31,63.59,14.0,55.59,52.08,70.25,73.86,75.43,11.25
02-06-2020 11:12:31,135.54,55.08,171.07,3.54,6.16,63.44,14.0,55.52,52.03,69.97,73.26,47.41,11.5
02-06-2020 16:42:52,135.23,53.53,170.13,3.53,6.12,63.31,14.0,55.65,52.03,69.75,72.19,45.61,12.62
02-06-2020 23:53:13,137.17,54.5,168.71,3.5,6.32,63.18,13.93,55.66,52.06,69.51,71.72,44.56,12.18
03-06-2020 00:03:14,134.45,55.87,169.5,3.49,6.43,63.17,13.93,55.65,52.06,69.51,71.71,44.54,12.12
03-06-2020 06:03:30,133.96,54.74,170.82,3.48,6.26,66.08,13.87,64.74,60.67,69.36,71.56,44.38,11.5
03-06-2020 12:03:49,132.12,54.05,167.66,3.48,6.3,65.62,13.87,61.59,58.32,69.18,71.49,44.28,11.25
03-06-2020 18:05:11,132.96,52.6,169.29,3.52,6.4,65.01,13.81,60.97,57.58,69.07,71.37,44.19,12.25
03-06-2020 23:55:28,132.4,54.26,169.19,3.49,6.06,64.61,13.81,60.38,57.11,68.93,71.33,44.12,10.93
04-06-2020 00:05:29,132.2,54.22,169.53,3.49,6.22,64.6,13.81,60.36,57.1,68.91,71.33,44.12,10.87
04-06-2020 06:25:46,131.03,55.33,169.76,3.47,6.08,64.28,13.75,59.8,56.66,68.78,71.31,44.08,9.68
04-06-2020 12:16:04,132.99,55.92,171.15,3.57,6.18,64.01,13.68,59.54,56.29,68.66,71.26,44.06,10.5
04-06-2020 18:06:27,131.47,53.2,169.62,3.69,6.2,63.79,13.62,59.68,56.04,68.53,71.18,43.99,12.06
04-06-2020 23:56:50,131.02,55.29,168.32,3.64,6.42,63.6,13.56,59.39,55.92,68.37,71.15,43.94,10.62
05-06-2020 00:06:51,128.43,53.4,170.17,3.63,6.25,63.6,13.56,59.38,55.91,68.37,71.15,43.94,10.62
05-06-2020 05:57:13,131.33,55.6,167.87,3.58,6.25,63.45,13.5,59.02,55.7,68.23,71.12,43.91,9.43
05-06-2020 11:47:35,130.94,53.9,169.16,3.67,6.18,63.31,13.5,58.79,55.43,68.12,71.11,43.88,9.87
05-06-2020 17:37:57,128.53,54.92,170.25,3.88,6.22,63.15,13.37,59.02,55.12,68.01,71.04,43.83,11.81
05-06-2020 23:58:22,131.04,55.93,169.65,3.8,6.29,63.02,13.31,58.8,55.04,67.87,71.01,43.78,10.31
06-06-2020 00:08:23,127.11,52.47,169.31,3.8,6.21,63.01,13.31,58.79,55.04,67.87,71.01,43.78,10.31
06-06-2020 05:38:45,128.69,54.37,166.01,3.74,6.19,62.93,13.25,58.5,54.9,67.79,70.99,43.75,9.18
06-06-2020 11:09:07,128.07,55.85,168.15,3.73,6.22,62.81,13.25,58.33,54.71,67.69,70.98,43.71,9.62
06-06-2020 16:39:29,126.1,54.97,167.58,3.71,6.1,62.71,13.18,58.47,54.58,67.62,70.94,43.68,11.25
06-06-2020 23:59:56,127.86,56.38,169.47,3.63,6.04,62.61,13.12,58.31,54.51,67.5,70.9,43.65,9.87
07-06-2020 00:09:58,129.75,53.56,168.86,3.63,6.09,62.6,13.12,58.3,54.51,67.5,70.9,43.64,9.81
07-06-2020 07:00:22,126.87,55.19,168.15,3.57,6.24,62.52,13.06,57.96,54.31,67.37,70.87,43.61,8.56
07-06-2020 12:00:41,125.65,54.76,168.64,3.7,6.15,62.45,13.0,57.85,54.15,67.33,70.87,43.58,9.25
07-06-2020 16:20:58,126.69,54.03,167.06,3.89,6.18,62.38,12.93,58.11,54.01,67.28,70.83,43.56,11.18
07-06-2020 23:51:27,125.81,52.88,168.32,3.8,6.16,62.33,12.9,58.04,54.02,67.23,70.81,43.53,10.5
08-06-2020 00:11:27,125.43,54.14,167.7,3.79,6.16,62.28,12.87,57.97,54.03,67.18,70.79,43.49,9.81
08-06-2020 06:01:50,124.42,55.91,165.73,3.74,6.19,62.23,12.81,57.77,53.92,67.11,70.76,43.46,8.87
08-06-2020 12:12:14,126.79,55.16,167.79,3.74,6.03,65.33,12.68,57.55,53.82,74.75,74.55,76.58,9.5
08-06-2020 17:52:35,124.92,54.34,168.08,3.74,6.2,64.28,12.62,57.88,54.08,71.69,74.19,76.4,11.37
08-06-2020 23:52:58,123.07,53.27,168.5,3.67,6.14,63.99,12.62,57.82,54.04,70.28,74.11,76.33,9.93
09-06-2020 00:02:59,123.27,52.27,167.7,3.67,6.14,63.99,12.62,57.81,54.05,70.25,74.11,76.33,9.87
09-06-2020 05:23:20,122.03,53.51,168.13,3.63,6.32,63.82,12.56,57.62,54.05,69.83,73.35,58.14,8.81
09-06-2020 11:33:44,121.87,52.74,165.15,3.7,6.28,63.65,12.56,57.46,53.9,69.58,72.58,46.32,8.75
09-06-2020 16:54:04,121.44,53.28,166.51,3.89,6.04,63.57,12.56,57.78,53.84,69.43,71.86,44.68,11.12
09-06-2020 23:54:31,120.19,54.78,166.65,3.78,6.13,63.42,12.5,57.74,53.92,69.19,71.33,44.22,9.87
10-06-2020 00:04:31,122.7,54.86,166.36,3.79,6.12,63.41,12.5,57.73,53.92,69.18,71.33,44.21,9.81
10-06-2020 05:34:53,120.77,54.69,166.51,3.74,6.3,63.36,12.43,57.54,53.87,69.04,71.17,44.09,8.68
10-06-2020 11:45:16,121.66,54.08,165.93,3.8,6.17,63.27,12.43,57.4,53.76,68.87,71.08,44.02,9.0
10-06-2020 18:15:42,119.52,52.93,167.21,3.91,6.28,63.17,12.37,57.69,53.72,68.64,70.94,43.93,10.81
10-06-2020 23:56:04,120.05,53.91,165.3,3.84,6.21,63.07,12.37,57.55,53.75,68.43,70.89,43.85,9.25
11-06-2020 00:06:05,118.93,51.61,166.37,3.84,6.15,63.07,12.37,57.53,53.75,68.43,70.9,43.85,9.25
11-06-2020 05:46:27,121.08,54.54,166.22,3.78,6.18,63.0,12.31,57.29,53.66,68.26,70.87,43.81,8.12
11-06-2020 11:36:49,119.63,52.18,166.21,3.84,6.02,62.93,12.31,57.18,53.55,68.11,70.85,43.77,8.56
11-06-2020 18:07:14,118.9,54.72,164.95,3.91,6.22,62.81,12.25,57.53,53.53,67.96,70.76,43.7,10.93
11-06-2020 23:57:37,117.54,52.63,167.32,3.84,6.24,62.75,12.18,57.55,53.6,67.83,70.72,43.65,10.56
12-06-2020 00:07:38,120.41,55.61,165.54,3.84,6.18,62.74,12.18,57.55,53.6,67.82,70.72,43.65,10.62
12-06-2020 04:57:56,118.94,52.95,164.17,3.79,6.27,62.7,12.18,57.57,53.57,67.71,70.71,43.62,10.62
12-06-2020 09:58:16,119.98,53.08,166.45,3.75,6.27,62.66,12.18,63.04,53.61,67.62,70.69,43.58,10.68
12-06-2020 16:08:39,119.26,53.97,165.52,3.88,6.28,62.71,12.18,62.43,56.67,67.53,70.73,43.57,11.87
12-06-2020 23:49:06,121.43,51.71,165.33,3.79,6.34,62.86,12.18,61.31,56.84,67.56,70.74,43.55,10.56
01-08-2020 00:03:23,122.33,43.71,160.4,3.96,6.43,63.98,11.56,59.82,55.19,68.36,72.58,61.31,10.81
01-08-2020 05:33:38,120.92,46.24,159.49,3.93,6.26,63.97,11.56,59.66,55.12,68.33,72.49,58.37,10.56
01-08-2020 11:33:55,119.57,46.16,158.57,3.93,6.49,63.93,11.62,59.57,55.06,68.29,72.39,54.28,10.68
01-08-2020 17:34:12,122.25,45.1,157.99,3.99,6.3,63.88,11.62,59.78,55.01,68.25,72.32,52.8,12.56
01-08-2020 23:34:29,121.77,46.16,158.62,3.94,6.1,63.87,11.62,59.61,55.07,68.21,72.25,51.89,10.87
02-08-2020 00:04:30,121.08,45.42,159.75,3.94,6.1,63.86,11.62,59.6,55.07,68.19,72.24,51.86,10.68
02-08-2020 05:34:47,118.18,43.76,156.63,3.91,6.3,63.85,11.68,59.35,54.99,68.18,72.18,51.83,9.5
02-08-2020 11:35:03,120.21,47.26,159.0,4.01,6.37,63.81,11.68,59.23,54.86,68.15,72.16,51.57,10.5
02-08-2020 17:35:19,118.88,42.7,158.16,4.02,6.19,63.74,11.68,59.6,54.85,68.12,72.12,50.87,12.81
02-08-2020 23:35:38,119.76,44.63,156.64,3.96,6.16,63.74,11.68,59.5,54.92,68.08,72.07,50.27,11.75
03-08-2020 00:05:40,120.36,46.49,157.33,3.96,6.21,63.73,11.68,59.48,54.92,68.08,72.07,50.23,11.68
03-08-2020 10:16:09,120.15,47.0,156.91,3.92,6.2,63.72,11.68,59.29,54.87,68.05,72.0,49.6,11.0
03-08-2020 14:46:27,119.29,43.92,155.89,4.0,6.4,63.69,11.75,59.37,54.78,68.04,71.98,49.5,12.93
03-08-2020 19:26:46,121.91,44.86,156.05,3.98,6.42,63.69,11.75,59.46,54.81,68.01,71.93,49.46,12.62
03-08-2020 23:57:04,117.46,43.79,155.02,3.94,6.31,63.66,11.81,59.36,54.83,68.0,71.91,49.25,12.18
04-08-2020 00:07:04,121.1,46.36,154.01,3.94,6.12,63.66,11.75,59.36,54.83,68.0,71.91,49.25,12.18
04-08-2020 05:47:27,117.21,45.06,156.12,3.91,6.24,63.66,11.81,59.26,54.81,67.99,71.9,49.19,11.81
04-08-2020 11:27:50,120.57,44.36,156.85,4.07,6.35,63.64,11.87,59.19,54.76,67.98,71.87,49.05,12.12
04-08-2020 18:08:16,118.67,45.28,157.23,4.01,6.29,63.6,11.87,59.4,54.73,67.96,71.85,48.92,13.5
04-08-2020 23:58:40,121.32,43.06,154.13,3.96,6.29,63.6,11.93,59.16,54.73,67.94,71.83,48.85,11.81
05-08-2020 00:08:40,120.13,43.32,157.3,3.96,6.21,63.6,11.93,59.16,54.73,67.94,71.83,48.84,11.75
05-08-2020 05:59:04,120.37,44.9,156.45,3.93,6.31,63.6,12.0,58.95,54.68,67.94,71.81,48.48,10.93
05-08-2020 11:59:28,118.47,45.93,156.12,4.01,6.44,63.56,12.06,58.89,54.56,67.93,71.79,48.34,12.06
05-08-2020 17:49:53,119.02,44.29,153.59,4.0,6.27,63.53,12.06,58.98,54.59,67.91,71.78,48.25,12.21
05-08-2020 23:50:16,120.31,44.88,153.52,3.94,6.24,63.5,12.06,59.07,54.62,67.89,71.76,48.15,12.37
06-08-2020 00:00:17,120.88,43.4,151.82,3.94,6.21,63.51,12.06,59.06,54.61,67.89,71.76,48.15,12.31
06-08-2020 05:50:40,124.39,46.29,153.79,3.91,6.18,63.51,12.12,58.76,54.55,67.89,71.76,48.16,10.68
06-08-2020 11:51:05,120.33,45.31,152.94,3.9,6.41,63.47,12.12,58.7,54.44,67.87,71.76,48.1,11.5
06-08-2020 17:51:29,121.46,45.78,153.3,3.94,6.39,63.43,12.12,58.84,54.38,67.87,71.74,48.04,12.68
06-08-2020 23:51:53,117.66,46.12,151.98,3.88,6.37,63.41,12.12,58.69,54.39,67.85,71.74,47.95,11.37
07-08-2020 00:01:53,118.01,44.07,153.28,3.88,6.32,63.41,12.12,58.69,54.38,67.85,71.73,47.95,11.31
07-08-2020 05:52:17,119.47,43.92,152.69,3.84,6.43,63.39,12.18,58.47,54.32,67.83,71.73,47.91,10.31
07-08-2020 11:52:41,118.2,42.12,150.82,4.06,6.45,63.35,12.18,58.36,54.2,67.83,71.71,47.82,11.12
07-08-2020 17:53:04,122.23,43.75,151.67,4.01,6.16,63.3,12.12,58.6,54.17,67.82,71.68,47.74,12.62
07-08-2020 23:53:29,119.38,44.88,151.85,3.96,6.26,63.27,12.12,58.39,54.17,67.8,71.67,47.63,10.68
08-08-2020 00:03:29,122.07,45.29,153.4,3.96,6.25,63.27,12.12,58.38,54.17,67.79,71.67,47.63,10.68
08-08-2020 05:53:53,122.23,44.4,151.14,3.93,6.36,63.25,12.12,58.14,54.08,67.78,71.66,47.59,9.56
08-08-2020 11:54:17,120.06,43.96,149.79,4.01,6.36,63.2,12.12,58.11,53.97,67.76,71.65,47.54,11.12
08-08-2020 17:54:41,120.75,45.08,150.15,4.02,6.23,63.14,12.06,58.46,53.98,67.74,71.62,47.46,13.12
08-08-2020 23:55:05,119.92,44.44,150.25,3.96,6.08,63.13,12.06,58.28,54.03,67.72,71.61,47.41,11.37
09-08-2020 00:05:06,120.81,43.32,149.97,3.96,6.17,63.14,12.06,58.27,54.02,67.72,71.6,47.4,11.37
09-08-2020 05:55:29,120.73,43.8,148.07,3.93,6.1,63.13,12.06,58.14,53.99,67.71,71.58,47.35,11.12
09-08-2020 11:55:53,119.81,44.21,149.65,3.92,6.25,63.11,12.06,58.13,53.95,67.71,71.58,47.26,11.56
09-08-2020 17:56:18,120.76,42.73,149.27,3.91,6.25,63.07,12.06,58.24,53.92,67.69,71.55,47.21,12.62
09-08-2020 23:56:42,122.59,40.97,149.73,3.85,6.37,63.06,12.06,58.01,53.92,67.68,71.54,47.17,10.56
10-08-2020 00:06:43,121.07,44.62,152.23,3.85,6.42,63.06,12.06,58.0,53.93,67.68,71.54,47.18,10.5
10-08-2020 05:57:07,120.49,42.76,149.13,3.83,6.33,63.05,12.06,57.69,53.81,67.67,71.53,47.15,9.0
10-08-2020 11:57:30,120.19,44.72,151.51,3.97,6.33,63.0,12.06,57.67,53.68,67.67,71.53,47.1,10.5
10-08-2020 17:57:54,118.48,44.42,151.22,4.01,6.54,62.93,12.0,58.03,53.66,67.65,71.51,47.08,12.81
10-08-2020 23:58:18,118.46,43.55,150.72,3.95,6.37,62.92,12.0,57.81,53.73,67.62,71.5,47.02,10.37
11-08-2020 00:08:19,120.49,45.58,150.0,3.95,6.34,62.92,12.0,57.78,53.72,67.61,71.5,47.02,10.31
11-08-2020 05:58:42,117.95,44.34,150.69,3.92,6.46,62.91,12.0,57.44,53.62,67.6,71.49,47.0,8.43
11-08-2020 11:59:06,118.85,43.23,149.53,4.0,6.34,62.86,12.0,57.31,53.43,67.58,71.48,46.97,9.56
11-08-2020 17:59:30,121.92,45.27,149.43,4.01,6.34,62.78,11.93,57.59,53.42,67.57,71.46,46.91,11.25
11-08-2020 23:59:55,122.87,42.38,149.21,3.96,6.3,62.75,11.87,57.38,53.43,67.55,71.44,46.84,9.25
12-08-2020 00:09:55,117.5,40.84,150.29,3.95,6.36,62.75,11.87,57.37,53.42,67.55,71.44,46.86,9.18
12-08-2020 06:00:19,122.44,43.09,149.78,3.93,6.29,62.73,11.81,57.07,53.31,67.51,71.43,46.83,7.75
12-08-2020 12:00:43,119.68,44.43,149.75,4.0,6.33,62.67,11.81,57.05,53.2,67.51,71.41,46.79,9.37
12-08-2020 17:51:06,119.98,43.86,151.49,4.01,6.25,62.59,11.75,57.3,53.23,67.48,71.37,46.73,10.62
12-08-2020 23:51:31,119.83,43.08,149.26,3.95,6.45,62.57,11.68,57.08,53.26,67.46,71.36,46.69,8.68
01-09-2020 00:01:57,183.22,68.89,251.83,3.87,6.63,61.89,11.62,57.04,52.49,66.97,70.92,45.37,11.25
01-09-2020 05:32:19,178.92,67.03,248.92,3.84,6.34,61.88,11.62,56.96,52.48,66.96,70.93,45.37,10.93
01-09-2020 11:52:45,179.4,70.55,250.71,3.85,6.56,61.86,11.62,56.96,52.44,66.96,70.92,45.36,11.43
01-09-2020 17:43:08,177.37,72.04,247.3,3.99,6.47,61.82,11.68,57.23,52.43,66.94,70.9,45.33,12.87
01-09-2020 23:53:33,176.98,69.26,247.67,3.94,6.52,61.8,11.68,57.08,52.45,66.93,70.89,45.31,11.56
02-09-2020 00:03:33,176.49,70.14,245.85,3.94,6.58,61.8,11.68,57.08,52.46,66.92,70.9,45.31,11.56
02-09-2020 05:53:57,173.27,69.18,247.41,3.9,6.56,61.8,11.75,56.93,52.41,66.91,70.9,45.3,10.68
02-09-2020 11:54:21,174.05,68.89,245.36,4.01,6.52,61.76,11.75,56.9,52.29,66.91,70.9,45.28,11.87
02-09-2020 17:54:44,175.79,71.1,248.03,4.01,6.66,61.7,11.75,57.23,52.31,66.89,70.87,45.26,13.43
02-09-2020 23:55:09,171.55,69.62,246.1,3.96,6.38,61.7,11.75,56.99,52.35,66.87,70.87,45.26,11.06
03-09-2020 00:05:09,171.13,69.42,245.87,3.96,6.32,61.7,11.75,56.98,52.35,66.87,70.87,45.26,11.0
03-09-2020 05:55:33,170.8,69.48,245.09,3.93,6.44,61.69,11.81,56.73,52.26,66.87,70.87,45.25,9.62
03-09-2020 11:55:57,170.77,69.41,243.26,4.01,6.53,68.5,11.81,56.66,52.07,75.58,74.89,77.29,11.62
03-09-2020 17:46:20,170.34,67.54,244.13,4.02,6.6,65.23,11.93,57.11,52.35,71.92,74.51,77.17,13.75
03-09-2020 23:56:45,170.74,69.0,245.37,3.96,6.46,64.79,11.93,56.95,52.5,70.1,74.0,74.92,11.62
04-09-2020 00:06:45,168.83,70.91,243.0,3.96,6.52,64.78,11.93,56.93,52.5,70.07,73.86,73.69,11.56
04-09-2020 05:37:08,167.24,69.87,241.38,3.93,6.54,64.53,11.93,56.74,52.5,69.76,72.65,47.65,10.56
04-09-2020 11:27:31,168.32,68.37,240.0,3.92,6.41,64.33,11.93,56.7,52.46,69.58,72.05,46.13,11.18
04-09-2020 17:27:56,166.81,69.1,240.67,4.0,6.53,64.14,11.93,57.09,52.48,69.41,71.48,45.84,13.5
